"YearStart","YearEnd","Race/Ethnicity","Sample_Size"
"2020","2020","Other, non-Latinx","167.0"
"2020","2020","Asian, non-Latinx","168.0"
"2020","2020","Other, non-Latinx",""
"2020","2020","Black, non-Latinx",""
"2020","2020","Other, non-Latinx","77.0"
"2020","2020","White, non-Latinx","7801.0"
"2020","2020","Asian, non-Latinx","71.0"
"2020","2020","Other, non-Latinx",""
"2020","2020","Latinx","214.0"
"2020","2020","Other, non-Latinx",""
"2020","2020","White, non-Latinx","3381.0"
"2020","2020","Black, non-Latinx",""
"2020","2020","Latinx","278.0"
"2020","2020","Other, non-Latinx",""
"2020","2020","Other, non-Latinx",""
"2020","2020","Other, non-Latinx",""
"2020","2020","White, non-Latinx","6023.0"
"2020","2020","Asian, non-Latinx","130.0"
"2020","2020","Other, non-Latinx",""
"2020","2020","Latinx","216.0"
"2020","2020","Other, non-Latinx","70.0"
"2020","2020","Other, non-Latinx","83.0"
"2020","2020","Asian, non-Latinx","50.0"
"2020","2020","Other, non-Latinx",""
"2020","2020","Latinx","675.0"
"2020","2020","Other, non-Latinx",""
"2020","2020","Other, non-Latinx","124.0"
"2020","2020","Black, non-Latinx","722.0"
"2020","2020","Asian, non-Latinx",""
"2020","2020","Other, non-Latinx","51.0"
"2020","2020","Other, non-Latinx","70.0"
"2020","2020","Other, non-Latinx",""
"2020","2020","Black, non-Latinx","209.0"
"2020","2020","Other, non-Latinx","70.0"
"2020","2020","Other, non-Latinx",""
"2020","2020","Other, non-Latinx","100.0"
"2020","2020","Black, non-Latinx","1346.0"
"2020","2020","White, non-Latinx","12003.0"
"2020","2020","Other, non-Latinx",""
"2020","2020","Asian, non-Latinx","58.0"
"2020","2020","Other, non-Latinx","388.0"
"2020","2020","White, non-Latinx","10081.0"
"2020","2020","Other, non-Latinx","54.0"
"2020","2020","Black, non-Latinx","63.0"
"2020","2020","Asian, non-Latinx","59.0"
"2020","2020","Black, non-Latinx","73.0"
"2020","2020","White, non-Latinx","3959.0"
"2020","2020","Other, non-Latinx",""
"2020","2020","Asian, non-Latinx",""
"2020","2020","Other, non-Latinx","75.0"
"2020","2020","Other, non-Latinx",""
"2020","2020","Other, non-Latinx","60.0"
"2020","2020","Latinx","31255.0"
"2021","2021","Black, non-Latinx","80.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Latinx","151.0"
"2021","2021","White, non-Latinx","2805.0"
"2021","2021","Latinx","1641.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx","135.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Latinx","28887.0"
"2021","2021","Latinx","613.0"
"2021","2021","Asian, non-Latinx","123.0"
"2021","2021","Asian, non-Latinx",""
"2021","2021","Other, non-Latinx","168.0"
"2021","2021","Other, non-Latinx","52.0"
"2021","2021","Latinx","260.0"
"2021","2021","Other, non-Latinx","170.0"
"2021","2021","Black, non-Latinx","222.0"
"2021","2021","Asian, non-Latinx","177.0"
"2021","2021","Latinx","149.0"
"2021","2021","Black, non-Latinx","85.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx","81.0"
"2021","2021","Asian, non-Latinx","847.0"
"2021","2021","White, non-Latinx","5438.0"
"2021","2021","White, non-Latinx","4712.0"
"2021","2021","Black, non-Latinx","846.0"
"2021","2021","Other, non-Latinx","1385.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx","83.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx","3269.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Latinx","3013.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx","68.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx","72.0"
"2021","2021","Latinx","2876.0"
"2021","2021","White, non-Latinx","5576.0"
"2021","2021","Asian, non-Latinx","9477.0"
"2021","2021","White, non-Latinx","24624.0"
"2021","2021","Latinx","1363.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Latinx","107.0"
"2021","2021","Other, non-Latinx","257.0"
"2021","2021","White, non-Latinx","4335.0"
"2021","2021","Other, non-Latinx","240.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Latinx","181.0"
"2021","2021","Other, non-Latinx","665.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Black, non-Latinx","1031.0"
"2021","2021","Other, non-Latinx","67.0"
"2021","2021","Other, non-Latinx","513.0"
"2021","2021","Latinx","521.0"
"2021","2021","Other, non-Latinx","62.0"
"2021","2021","Latinx","133.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","White, non-Latinx","2981.0"
"2021","2021","Latinx",""
"2021","2021","Asian, non-Latinx","256.0"
"2021","2021","Black, non-Latinx","232.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Black, non-Latinx","681.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Latinx","232.0"
"2021","2021","Black, non-Latinx","158.0"
"2021","2021","Other, non-Latinx","95.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Black, non-Latinx","375.0"
"2021","2021","Asian, non-Latinx","235.0"
"2021","2021","White, non-Latinx","7323.0"
"2021","2021","Other, non-Latinx","72.0"
"2021","2021","Other, non-Latinx","173.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Latinx","1823.0"
"2021","2021","Latinx","521.0"
"2021","2021","Other, non-Latinx","171.0"
"2021","2021","White, non-Latinx","6139.0"
"2021","2021","Asian, non-Latinx","104.0"
"2021","2021","Other, non-Latinx","133.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Asian, non-Latinx","69.0"
"2021","2021","Other, non-Latinx","631.0"
"2021","2021","Black, non-Latinx","222.0"
"2021","2021","Black, non-Latinx","787.0"
"2021","2021","White, non-Latinx","1963.0"
"2021","2021","Other, non-Latinx","9008.0"
"2021","2021","Other, non-Latinx","368.0"
"2021","2021","Asian, non-Latinx",""
"2021","2021","Other, non-Latinx","91.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Latinx","836.0"
"2021","2021","Black, non-Latinx","2887.0"
"2021","2021","Other, non-Latinx","287.0"
"2021","2021","Latinx","953.0"
"2021","2021","Latinx","178.0"
"2021","2021","Other, non-Latinx","84.0"
"2021","2021","Latinx","131.0"
"2021","2021","Asian, non-Latinx","302.0"
"2021","2021","White, non-Latinx","11113.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","White, non-Latinx",""
"2021","2021","Other, non-Latinx","70.0"
"2021","2021","Black, non-Latinx","195.0"
"2021","2021","White, non-Latinx","3600.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Black, non-Latinx","75.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Asian, non-Latinx","86.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx","59.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Latinx","1526.0"
"2021","2021","Other, non-Latinx","177.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Asian, non-Latinx","69.0"
"2021","2021","Black, non-Latinx","834.0"
"2021","2021","Other, non-Latinx","65.0"
"2021","2021","Latinx","76.0"
"2021","2021","Asian, non-Latinx","375.0"
"2021","2021","Latinx","189.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx","90.0"
"2021","2021","Other, non-Latinx","162.0"
"2021","2021","Black, non-Latinx",""
"2021","2021","Other, non-Latinx","365.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx","68.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx","56.0"
"2021","2021","Other, non-Latinx","64.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Latinx","752.0"
"2021","2021","White, non-Latinx","4145.0"
"2021","2021","Other, non-Latinx","150.0"
"2021","2021","Latinx","893.0"
"2021","2021","Other, non-Latinx","68.0"
"2021","2021","Other, non-Latinx","90.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Black, non-Latinx","64.0"
"2021","2021","Asian, non-Latinx",""
"2021","2021","Black, non-Latinx","82.0"
"2021","2021","Other, non-Latinx","65.0"
"2021","2021","Other, non-Latinx","71.0"
"2021","2021","Latinx","250.0"
"2021","2021","Other, non-Latinx","177.0"
"2021","2021","White, non-Latinx","10500.0"
"2021","2021","Latinx","254.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx","70.0"
"2021","2021","Latinx","1363.0"
"2021","2021","Other, non-Latinx","55.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Black, non-Latinx","552.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","White, non-Latinx","10053.0"
"2021","2021","White, non-Latinx","287350.0"
"2021","2021","Other, non-Latinx","241.0"
"2021","2021","Black, non-Latinx","2781.0"
"2021","2021","Other, non-Latinx","83.0"
"2021","2021","Other, non-Latinx","112.0"
"2021","2021","Other, non-Latinx","296.0"
"2021","2021","Other, non-Latinx","99.0"
"2021","2021","Black, non-Latinx","1684.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Black, non-Latinx","61.0"
"2021","2021","Other, non-Latinx","103.0"
"2021","2021","Other, non-Latinx","56.0"
"2021","2021","Asian, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx","95.0"
"2021","2021","Other, non-Latinx","60.0"
"2021","2021","Latinx","1930.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx","556.0"
"2021","2021","White, non-Latinx","2903.0"
"2021","2021","Black, non-Latinx","757.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx","1219.0"
"2021","2021","Asian, non-Latinx",""
"2021","2021","White, non-Latinx","13509.0"
"2021","2021","Latinx","104.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","White, non-Latinx","4996.0"
"2021","2021","White, non-Latinx","5722.0"
"2021","2021","Black, non-Latinx","480.0"
"2021","2021","Other, non-Latinx","184.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Latinx","329.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Asian, non-Latinx",""
"2021","2021","White, non-Latinx","3937.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Asian, non-Latinx","99.0"
"2021","2021","White, non-Latinx","188.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Asian, non-Latinx",""
"2021","2021","Black, non-Latinx","208.0"
"2021","2021","White, non-Latinx","10852.0"
"2021","2021","Black, non-Latinx","787.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Black, non-Latinx","1076.0"
"2021","2021","Other, non-Latinx","94.0"
"2021","2021","Black, non-Latinx","240.0"
"2021","2021","Asian, non-Latinx","85.0"
"2021","2021","Asian, non-Latinx","52.0"
"2021","2021","Other, non-Latinx","63.0"
"2021","2021","Other, non-Latinx","3269.0"
"2021","2021","White, non-Latinx","4820.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Black, non-Latinx","375.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","White, non-Latinx","9194.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","White, non-Latinx","3459.0"
"2021","2021","Latinx","317.0"
"2021","2021","Asian, non-Latinx","151.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx","83.0"
"2021","2021","White, non-Latinx","4376.0"
"2021","2021","Other, non-Latinx","62.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","White, non-Latinx","1851.0"
"2021","2021","Asian, non-Latinx",""
"2021","2021","Other, non-Latinx","149.0"
"2021","2021","Other, non-Latinx","60.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","White, non-Latinx","1677.0"
"2021","2021","Latinx","362.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx","63.0"
"2021","2021","Other, non-Latinx","80.0"
"2021","2021","Asian, non-Latinx","224.0"
"2021","2021","Asian, non-Latinx","553.0"
"2021","2021","Other, non-Latinx","107.0"
"2021","2021","Asian, non-Latinx",""
"2021","2021","Black, non-Latinx","496.0"
"2021","2021","Other, non-Latinx","57.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx","136.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","White, non-Latinx","5190.0"
"2021","2021","Black, non-Latinx","197.0"
"2021","2021","Black, non-Latinx",""
"2021","2021","Other, non-Latinx","157.0"
"2021","2021","Black, non-Latinx","436.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Latinx","149.0"
"2021","2021","White, non-Latinx","10025.0"
"2021","2021","White, non-Latinx","2854.0"
"2021","2021","White, non-Latinx","5938.0"
"2021","2021","Other, non-Latinx","91.0"
"2021","2021","Black, non-Latinx",""
"2021","2021","Latinx","737.0"
"2021","2021","Other, non-Latinx","1144.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Latinx","1253.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Black, non-Latinx","214.0"
"2021","2021","Latinx","2922.0"
"2021","2021","Asian, non-Latinx",""
"2021","2021","Asian, non-Latinx","537.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","White, non-Latinx","4376.0"
"2021","2021","White, non-Latinx","5438.0"
"2021","2021","Other, non-Latinx","109.0"
"2021","2021","Other, non-Latinx","151.0"
"2021","2021","Other, non-Latinx","522.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Black, non-Latinx","1397.0"
"2021","2021","Black, non-Latinx","455.0"
"2021","2021","Black, non-Latinx","1066.0"
"2021","2021","Other, non-Latinx","82.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx","65.0"
"2021","2021","White, non-Latinx","10717.0"
"2021","2021","Other, non-Latinx","88.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Latinx","250.0"
"2021","2021","Asian, non-Latinx","123.0"
"2021","2021","Black, non-Latinx","82.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx","92.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx","6045.0"
"2021","2021","Latinx","1049.0"
"2021","2021","Asian, non-Latinx","165.0"
"2021","2021","Asian, non-Latinx","165.0"
"2021","2021","Asian, non-Latinx","104.0"
"2021","2021","Other, non-Latinx","644.0"
"2021","2021","White, non-Latinx","10180.0"
"2021","2021","Other, non-Latinx","246.0"
"2021","2021","Asian, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","White, non-Latinx","2888.0"
"2021","2021","Asian, non-Latinx",""
"2021","2021","Other, non-Latinx","92.0"
"2021","2021","Asian, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx","983.0"
"2021","2021","Asian, non-Latinx","56.0"
"2021","2021","Asian, non-Latinx",""
"2021","2021","Black, non-Latinx","1484.0"
"2021","2021","White, non-Latinx","3765.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx","241.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx","8263.0"
"2021","2021","Black, non-Latinx","208.0"
"2021","2021","Latinx","510.0"
"2021","2021","Latinx","3595.0"
"2021","2021","Other, non-Latinx","81.0"
"2021","2021","Black, non-Latinx","186.0"
"2021","2021","Other, non-Latinx","57.0"
"2021","2021","White, non-Latinx","3600.0"
"2021","2021","Asian, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Black, non-Latinx","256.0"
"2021","2021","Black, non-Latinx","27882.0"
"2021","2021","Black, non-Latinx","1010.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Asian, non-Latinx","109.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Black, non-Latinx","138.0"
"2021","2021","Other, non-Latinx","133.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Asian, non-Latinx","90.0"
"2021","2021","Other, non-Latinx","60.0"
"2021","2021","Other, non-Latinx","138.0"
"2021","2021","White, non-Latinx","8659.0"
"2021","2021","Other, non-Latinx","100.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Black, non-Latinx",""
"2021","2021","Black, non-Latinx",""
"2021","2021","Other, non-Latinx","234.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Asian, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx","187.0"
"2021","2021","White, non-Latinx","11884.0"
"2021","2021","Black, non-Latinx","1541.0"
"2021","2021","Asian, non-Latinx","99.0"
"2021","2021","White, non-Latinx","2888.0"
"2021","2021","Latinx","84.0"
"2021","2021","Other, non-Latinx","57.0"
"2021","2021","Other, non-Latinx","54.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","White, non-Latinx","8499.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Asian, non-Latinx","75.0"
"2021","2021","Black, non-Latinx","3416.0"
"2021","2021","Black, non-Latinx",""
"2021","2021","Black, non-Latinx","168.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Asian, non-Latinx",""
"2021","2021","Other, non-Latinx","80.0"
"2021","2021","Other, non-Latinx","193.0"
"2021","2021","Black, non-Latinx","126.0"
"2021","2021","Asian, non-Latinx","145.0"
"2021","2021","Asian, non-Latinx","10846.0"
"2021","2021","White, non-Latinx","12139.0"
"2021","2021","White, non-Latinx","3521.0"
"2021","2021","White, non-Latinx","2928.0"
"2021","2021","White, non-Latinx","280493.0"
"2021","2021","Black, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx","157.0"
"2021","2021","Latinx","822.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx","143.0"
"2021","2021","White, non-Latinx","8659.0"
"2021","2021","White, non-Latinx","3559.0"
"2021","2021","Latinx","3769.0"
"2021","2021","Other, non-Latinx","61.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Asian, non-Latinx","155.0"
"2021","2021","Other, non-Latinx","114.0"
"2021","2021","Other, non-Latinx","658.0"
"2021","2021","Black, non-Latinx","1172.0"
"2021","2021","Black, non-Latinx","1684.0"
"2021","2021","White, non-Latinx","5949.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx",""
"2021","2021","Other, non-Latinx","130.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Black, non-Latinx","1157.0"
"2021","2021","Latinx","137.0"
"2021","2021","Other, non-Latinx",""
"2021","2021","Latinx","104.0"
"2021","2021","White, non-Latinx","2119.0"
"2021","2021","Other, non-Latinx","499.0"
"2021","2021","Other, non-Latinx",""
